order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price
2486.0,11467.0,Charles Mcdaniel,86,New Chair,Clothing,Credit Card,24,1096.97
2487.0,9954.0,Jonathan Murphy,9,Used Granite Soap,Music,Credit Card,59,771.37
2488.0,5086.0,William Thomas,60,Awesome Fresh Shirt,Industrial,UPI,4,1006.44
2489.0,12331.0,Kathleen Garcia,61,Incredible Tuna,Electronics,Debit Card,38,0.0
2490.0,1.0,Ryan Gallagher,92,Fresh Towels,Games,UPI,65,298.17
2491.0,10980.0,Jennifer Page,30,Fish,Industrial,Wallet,31,1713.0
2492.0,7097.0,Bryce Monroe,61,Tuna,Games,Wallet,53,853.0
2493.0,6097.0,Jacqueline Wallace,89,Used Cotton Computer,Shoes,Bank Transfer,5,563.2
2494.0,9660.0,Thomas Hernandez,38,Licensed Pizza,Tools,UPI,84,655.43
2495.0,6400.0,Tyler Hancock,93,Granite Tuna,Industrial,Wallet,80,1698.27
2496.0,13143.0,Michael Watkins,8,Handcrafted Rubber Gloves,Shoes,UPI,82,278.46
2497.0,4355.0,Andrea Jones,43,Awesome Car,Outdoors,UPI,38,117.26
2498.0,5175.0,Todd Clark,56,Small Fish,Outdoors,Debit Card,26,71.73
2499.0,8855.0,Paul Richardson,54,Soft Mouse,Electronics,Wallet,45,69.65
2500.0,12066.0,Ms. Erica King,98,Gently Used Shoes,Toys,Debit Card,30,1774.54
2501.0,3961.0,Jacob Collins,11,Soap,Sports,Wallet,96,633.73
2502.0,13631.0,Hannah Reynolds,50,Granite Tuna,Industrial,Wallet,35,1698.27
2503.0,10952.0,Heather Sanchez,63,Refined Soap,Home,UPI,11,1825.5
2504.0,7352.0,Jonathan Velez,95,Soft Fish,Electronics,Credit Card,13,1605.59
2505.0,,Travis Brown,48,Concrete Fish,Kids,Wallet,10,514.36
2506.0,11025.0,Jamie Mercer,96,Generic Shoes,Electronics,Wallet,17,1721.46
2507.0,3850.0,Sara Pierce,53,Fantastic Bacon,Jewelery,Wallet,31,1485.29
2508.0,12157.0,Meghan Rivera,100,Refined Metal Mouse,Games,Debit Card,94,229.81
2509.0,9205.0,William Cole,79,Granite Mouse,Computers,Wallet,70,917.51
2510.0,2232.0,Amanda Howard,48,Generic Fish,Industrial,Bank Transfer,46,1522.54
2511.0,8056.0,Casey Garcia,38,Rubber Pizza,Grocery,Debit Card,37,1547.6
2512.0,9733.0,Kathleen Morris,68,Refined Soft Chips,Tools,UPI,84,100.99
2513.0,10392.0,Amanda Garcia,67,Intelligent Rubber Computer,Clothing,Debit Card,65,1303.19
2514.0,5188.0,,36,Steel Table,Electronics,Bank Transfer,22,1261.78
2515.0,2509.0,Bradley Christensen DVM,84,Chips,Electronics,Wallet,88,926.26
2516.0,12601.0,Jacob Marsh,82,Unbranded Soft Mouse,Jewelery,Bank Transfer,80,1558.65
2517.0,14035.0,Steve Green,38,Pizza,Home,Debit Card,86,843.24
2518.0,367.0,Joseph Roach,77,Generic Plastic Pants,Clothing,UPI,57,1758.26
2519.0,8398.0,David Dickerson,4,Wooden Gloves,Sports,Wallet,57,1532.2
2520.0,4974.0,Tracy Warner,47,Rubber Shoes,Computers,Bank Transfer,42,179.13
2521.0,3589.0,Matthew Edwards,99,Handmade Hat,Health,Wallet,13,1115.49
2522.0,13813.0,Vincent Lynch,51,Tasty Soft Gloves,Health,Debit Card,89,990.76
2523.0,5262.0,Andrea Newman,57,Handcrafted Car,Shoes,Wallet,12,1381.92
2524.0,2877.0,Randy Dalton,21,Rubber Bike,Sports,Debit Card,23,931.44
2525.0,675.0,Gregory Campos,6,Rustic Metal Cheese,Health,Bank Transfer,92,1179.19
2526.0,9515.0,Crystal Thomas,75,Rubber Soap,Outdoors,Credit Card,42,1275.28
2527.0,11115.0,Jimmy Johnson,66,Computer,Books,UPI,44,369.72
2528.0,4705.0,Morgan Hampton,86,Granite Chair,Grocery,Debit Card,25,517.3
2529.0,6999.0,Adam Vaughn,96,Shoes,Music,Bank Transfer,6,1036.25
2530.0,1523.0,Nicholas Sanchez,18,Intelligent Bike,Baby,Wallet,11,967.78
2531.0,9695.0,Christopher Good,36,Steel Table,Electronics,UPI,80,1261.78
2532.0,2902.0,Laura Reid,59,Gloves,Clothing,Wallet,84,899.27
2533.0,11539.0,Carrie Reynolds,60,Shirt,Beauty,UPI,87,78.71
2534.0,13293.0,William Moore,92,Tasty Towels,Clothing,UPI,29,1991.37
2535.0,6406.0,Amanda Gray,9,Used Soap,Home,Bank Transfer,36,474.95
2536.0,11039.0,Jessica Shelton,64,Intelligent Frozen Tuna,Computers,Bank Transfer,86,100.23
2537.0,3086.0,Ashley Herrera,10,Ergonomic Rubber Cheese,Automotive,Bank Transfer,52,637.8
2538.0,5575.0,Debra Cole,12,Tuna,Games,Credit Card,51,853.0
2539.0,8599.0,Lauren Owens,51,Soft Gloves,Health,Bank Transfer,42,946.66
2540.0,3043.0,Tammy Jacobs,65,Awesome Towels,Grocery,UPI,76,231.3
2541.0,7409.0,Danielle Sullivan,83,Wooden Tuna,Jewelery,Credit Card,93,1994.44
2542.0,6904.0,Kirk Roy,6,Rustic Cheese,Grocery,Bank Transfer,91,1258.9
2543.0,6116.0,Katie Gilbert,45,Licensed Metal Pants,Computers,Credit Card,1,815.44
2544.0,2303.0,Douglas Ross,24,???,Computers,Bank Transfer,95,307.1
2545.0,7356.0,Theresa Richardson,60,Fresh Shirt,Baby,Credit Card,11,1677.6
2546.0,3010.0,Kristin Espinoza,34,Fresh Chicken,Tools,Credit Card,22,1494.34
2547.0,8728.0,Paul Kim,64,Intelligent Frozen Tuna,Computers,Credit Card,80,100.23
2548.0,12945.0,Lawrence Thompson,51,Tasty Gloves,Industrial,Wallet,11,60.4
2549.0,14552.0,Timothy Booker,55,Fantastic Concrete Computer,Tools,Wallet,64,347.77
2550.0,12650.0,Julie Mccoy,50,Granite Tuna,Industrial,Credit Card,20,1698.27
2551.0,11972.0,Joseph Santiago,77,Generic Pants,Outdoors,Bank Transfer,38,538.25
2552.0,3355.0,Emily Newton,60,Awesome Fresh Shirt,Industrial,Wallet,86,1006.44
2553.0,8005.0,Nicholas Norton,34,Handcrafted Chicken,Toys,Credit Card,59,1864.83
2554.0,740.0,Amanda Kirby,89,Used Cotton Computer,Shoes,Credit Card,52,563.2
2555.0,9246.0,Lisa Mathews,16,Unbranded Shoes,Music,Debit Card,53,1811.75
2556.0,12653.0,Taylor Alvarez,29,Rustic Granite Fish,Shoes,Credit Card,29,874.8
2557.0,979.0,Richard Garcia,62,Wooden Cheese,Home,Bank Transfer,69,1054.48
2558.0,8021.0,Timothy Holmes,73,Intelligent Soft Pants,Electronics,Wallet,81,716.63
2559.0,5490.0,Lauren Osborne,64,Frozen Tuna,Toys,UPI,34,1176.36
2560.0,8126.0,Jessica Brown,52,Ergonomic Pants,Jewelery,UPI,41,1847.26
2561.0,103.0,Joyce Higgins,14,Used Frozen Keyboard,Books,Debit Card,38,1419.16
2562.0,13987.0,Kevin Matthews,3,???,Movies,Wallet,68,1730.97
2563.0,3078.0,James Scott,70,Metal Keyboard,Garden,Wallet,16,1827.87
2564.0,4726.0,Ralph Young,22,Practical Mouse,Games,Debit Card,80,1945.43
2565.0,2485.0,Ralph Le,39,Rubber Ball,Music,Credit Card,99,1308.8
2566.0,6075.0,Colin Bates,28,Gorgeous Keyboard,Garden,Credit Card,89,1452.57
2567.0,5583.0,Victoria Fischer,59,Gloves,Clothing,Debit Card,80,899.27
2568.0,13853.0,Holly Maxwell,6,Rustic Cheese,Grocery,Debit Card,22,1258.9
2569.0,5487.0,Suzanne Stephens,12,Sleek Tuna,Outdoors,Wallet,33,325.96
2570.0,832.0,Kimberly Shaw,20,Gorgeous Chips,Baby,UPI,46,1738.83
2571.0,9969.0,Kimberly Peterson,40,Gently Used Soft Soap,Grocery,Credit Card,71,193.17
2572.0,995.0,Dwayne Burnett,51,Tasty Soft Gloves,Health,Credit Card,58,990.76
2573.0,5413.0,Harold Adams,10,Ergonomic Cheese,Toys,Bank Transfer,17,286.79
2574.0,14680.0,Jo Hess,11,Metal Soap,Movies,Bank Transfer,53,1411.59
2575.0,3759.0,Frances Jackson,91,Concrete Computer,Sports,Wallet,30,1248.86
2576.0,3982.0,Angela Riley,26,Frozen Chips,Games,UPI,34,959.42
2577.0,12718.0,Corey Perez,1,Gently Used Mouse,Automotive,Wallet,25,1717.88
2578.0,13936.0,Christopher Cruz,17,Licensed Chicken,Industrial,Bank Transfer,97,1891.38
2579.0,4732.0,Kara Miles,79,Mouse,Tools,Credit Card,84,695.39
,14301.0,Megan Soto,67,Rubber Computer,Electronics,Debit Card,80,1464.95
2581.0,13408.0,Brandy Ewing,56,Metal Fish,Health,Wallet,25,399.76
2582.0,12198.0,Lisa Robinson,95,Tasty Soft Fish,Tools,Credit Card,52,1747.7
2583.0,9005.0,Travis Nelson,66,Awesome Rubber Computer,Baby,Debit Card,89,1290.5
2584.0,6741.0,Christopher Webster,17,Licensed Cotton Chicken,Kids,Credit Card,13,908.14
2585.0,4502.0,Kristen Sanders,30,Fish,Industrial,Wallet,30,1713.0
2586.0,1372.0,Ashley Berger,84,Awesome Chips,Tools,Bank Transfer,24,1416.93
2587.0,1512.0,Christian Bishop,28,Keyboard,Sports,Debit Card,82,422.75
2588.0,3697.0,Jennifer Peters,26,Chips,Electronics,Wallet,83,926.26
2589.0,6493.0,Daniel Sanders,74,Tasty Bacon,Automotive,Bank Transfer,24,63.1
2590.0,9652.0,Gabriella Alvarez,55,Fantastic Computer,Grocery,UPI,96,89.93
2591.0,2269.0,Susan Phillips,86,Granite Chair,Grocery,Credit Card,83,517.3
2592.0,3508.0,Teresa Price,54,Refined Soft Mouse,Clothing,Debit Card,11,1896.26
2593.0,5474.0,Dr. Gabriella Sherman,86,New Granite Chair,Sports,Credit Card,36,1550.14
2594.0,11464.0,Ryan Navarro,90,Rustic Metal Ball,Jewelery,Bank Transfer,25,929.44
2595.0,8872.0,Deborah Powell,42,Pizza,Home,Bank Transfer,20,843.24
2596.0,4748.0,Alyssa Miller,91,Concrete Computer,Sports,Debit Card,93,1248.86
2597.0,10667.0,Leslie Salinas,13,Awesome Frozen Pants,Computers,Credit Card,10,1811.42
2598.0,6542.0,Jacob Jackson,31,Unbranded Wooden Chair,Movies,Bank Transfer,3,1508.98
2599.0,14278.0,Nicole Johnson,51,Tasty Soft Gloves,Health,Credit Card,9,990.76
2600.0,11650.0,Brian Rodriguez,66,Awesome Rubber Computer,Baby,Wallet,71,1290.5
2601.0,9795.0,Edward Nelson,46,Handmade Steel Computer,Beauty,Bank Transfer,4,1622.98
2602.0,1157.0,Jasmine Mcguire,70,Awesome Keyboard,Jewelery,Credit Card,62,1500.22
2603.0,2695.0,Tammy Carter,44,Tasty Soft Towels,Tools,Debit Card,18,388.13
2604.0,847.0,Samuel White,42,Steel Pizza,Outdoors,Bank Transfer,69,1229.75
2605.0,,Robert Navarro,63,Refined Cotton Soap,Toys,UPI,90,744.9
2606.0,13129.0,Amber Williams,23,Shirt,Beauty,Wallet,72,78.71
2607.0,10092.0,William Smith,33,Cheese,Shoes,Wallet,61,1447.84
2608.0,1451.0,David Allen,7,Table,Baby,UPI,10,1475.53
2609.0,10035.0,Linda Jackson,97,Licensed Granite Ball,Music,UPI,53,1196.18
2610.0,1141.0,Brian Vang,50,Tuna,Games,Bank Transfer,76,853.0
2611.0,5341.0,Vernon Velez,59,Gloves,Clothing,Credit Card,92,899.27
2612.0,7898.0,Alexander Erickson,73,Intelligent Soft Pants,Electronics,Wallet,85,716.63
2613.0,7208.0,Joy Figueroa,40,Soap,Sports,Credit Card,67,633.73
2614.0,3860.0,Barbara Boyer,96,Generic Shoes,Electronics,UPI,1,1721.46
2615.0,3607.0,Russell Castro,64,Intelligent Tuna,Health,Credit Card,10,157.7
2616.0,10009.0,Gregory Rodriguez,25,Plastic Hat,Movies,Bank Transfer,34,42.52
2617.0,2939.0,Leslie Stephenson,27,Pizza,Home,Credit Card,90,843.24
2618.0,8437.0,Luis Wagner,40,Gently Used Soap,Books,Debit Card,78,526.2
2619.0,5625.0,Jeffrey Spencer,67,Computer,Books,Credit Card,99,369.72
2620.0,9211.0,Cynthia Miller,53,Fantastic Bacon,Jewelery,Wallet,72,1485.29
2621.0,,Benjamin Miller,6,Rustic Cheese,Grocery,Bank Transfer,4,1258.9
2622.0,5166.0,Travis Griffin,39,Sleek Ball,Clothing,UPI,86,54.78
2623.0,11310.0,David Pruitt,95,Tasty Soft Fish,Tools,Bank Transfer,67,1747.7
2624.0,8512.0,Melissa Horne,63,Soap,Sports,Credit Card,40,633.73
2625.0,3012.0,Robert Gonzalez,52,Ergonomic Soft Pants,Music,Credit Card,58,1788.66
2626.0,4431.0,Gary Bailey,25,Small Hat,Clothing,Bank Transfer,54,89.11
2627.0,1060.0,Alan Rios,21,Bike,Clothing,Wallet,49,1126.39
2628.0,408.0,Jessica Mcmahon,6,Rustic Cheese,Grocery,Credit Card,20,1258.9
2629.0,6401.0,Daniel Sparks,53,Metal Bacon,Industrial,Wallet,96,1310.64
2630.0,11619.0,Nancy Peterson,88,Granite Hat,Clothing,Bank Transfer,84,1499.14
2631.0,8569.0,Michael Smith,79,Granite Mouse,Computers,Debit Card,67,917.51
2632.0,6747.0,Kimberly Alvarez,49,Computer,Books,UPI,98,369.72
2633.0,12033.0,Whitney Douglas,59,Gloves,Clothing,Wallet,63,899.27
2634.0,8485.0,Alyssa Howard,42,Intelligent Pizza,Games,Bank Transfer,52,1687.25
2635.0,3659.0,Janice Martinez,31,Chair,Computers,Wallet,54,968.39
2636.0,5199.0,Ian Harris,70,Keyboard,Sports,UPI,3,422.75
2637.0,13582.0,Michael Adams,87,Mouse,Tools,Debit Card,11,695.39
2638.0,11075.0,Dale Mercado,17,Cotton Chicken,Sports,UPI,8,1377.85
2639.0,1626.0,Carlos Bates,40,Soft Soap,Home,Wallet,35,1332.43
2640.0,6814.0,Cynthia Oneill,22,Practical Steel Mouse,Grocery,Credit Card,88,1177.46
2641.0,12853.0,Sandy Anderson,75,Gently Used Rubber Soap,Baby,Credit Card,48,790.56
2642.0,1181.0,Jacob Perez,10,Cheese,Shoes,Bank Transfer,52,1447.84
2643.0,13422.0,Charles Fitzgerald,53,Fantastic Metal Bacon,Health,Wallet,84,765.4
2644.0,3212.0,Brittney Martin,17,Chicken,Games,Wallet,13,1124.22
2645.0,3987.0,Cynthia Martin,66,Awesome Rubber Computer,Baby,Wallet,92,1290.5
2646.0,4075.0,Johnny Saunders,55,Fantastic Computer,Grocery,Wallet,69,89.93
2647.0,11909.0,Devon Mccarthy,29,Rustic Fish,Toys,Credit Card,66,1814.38
2648.0,3294.0,Zachary Chaney,16,Unbranded Shoes,Music,UPI,65,1811.75
2649.0,833.0,Donna Ray,53,Fantastic Metal Bacon,Health,Credit Card,32,765.4
2650.0,5103.0,James Newton,10,Ergonomic Cheese,Toys,Wallet,50,286.79
2651.0,10809.0,David Hill,24,Handmade Fresh Sausages,Automotive,Wallet,94,1812.1
2652.0,3349.0,Samantha Garcia,18,Bike,Clothing,Credit Card,17,1126.39
2653.0,8528.0,Dawn Wright,98,Gently Used Shoes,Toys,UPI,86,1774.54
2654.0,2278.0,Allen Brown,78,Intelligent Cotton Ball,Movies,UPI,96,739.7
2655.0,6662.0,Lisa Oneill,61,Tuna,Games,Credit Card,22,853.0
2656.0,5857.0,Nathan Guerrero,86,Chair,Computers,Wallet,49,968.39
2657.0,6281.0,Jesse Gibbs,19,Ergonomic Salad,Tools,Debit Card,88,528.14
2658.0,12307.0,Anthony Anderson,81,Chicken,Games,Debit Card,39,1124.22
2659.0,10849.0,Patrick Butler,17,Chicken,Games,Credit Card,100,1124.22
2660.0,9233.0,Peter Sosa,6,Cheese,Shoes,Bank Transfer,92,1447.84
2661.0,3881.0,Lawrence Nelson,86,New Granite Chair,Sports,UPI,55,1550.14
2662.0,2400.0,Jon Williams,78,Intelligent Cotton Ball,Movies,Debit Card,80,739.7
2663.0,7241.0,Holly Ramirez,79,Refined Granite Mouse,Industrial,UPI,73,1315.5
2664.0,29.0,Haley Kirk,18,Intelligent Bike,Baby,Wallet,39,967.78
2665.0,9.0,James Taylor,85,Ball,Garden,Credit Card,71,705.26
2666.0,10776.0,Samuel Bennett,35,Generic Concrete Fish,Automotive,Credit Card,29,1937.6
2667.0,6047.0,Samuel Smith,83,Refined Tuna,Computers,Wallet,64,553.58
2668.0,4626.0,Jennifer Edwards,50,Sleek Granite Tuna,Baby,UPI,17,1333.44
2669.0,11621.0,Robert Pearson,6,Cheese,Shoes,Wallet,44,1447.84
2670.0,8531.0,Derrick Savage DDS,8,Handcrafted Rubber Gloves,Shoes,Debit Card,51,278.46
2671.0,8903.0,Wendy Nguyen,13,Frozen Pants,Electronics,Credit Card,33,1847.12
2672.0,271.0,Mr. Michael Watson,88,Granite Hat,Clothing,Credit Card,35,1499.14
2673.0,4740.0,Malik Johnson,87,Soft Mouse,Electronics,UPI,27,69.65
2674.0,14837.0,Frances Tate,45,Metal Pants,Computers,Debit Card,90,1970.97
2675.0,6712.0,Adam Thompson,23,Shirt,Beauty,Credit Card,90,78.71
2676.0,12912.0,Erin Byrd,91,Gently Used Computer,Shoes,Bank Transfer,2,476.9
2677.0,6330.0,Sean Cardenas,70,Keyboard,Sports,Credit Card,71,422.75
2678.0,6443.0,Jason Anthony,4,Wooden Gloves,Sports,Debit Card,26,1532.2
2679.0,11943.0,Duane Heath,42,Steel Pizza,Outdoors,Bank Transfer,27,1229.75
2680.0,6770.0,Miss Ashley Beard,34,Handcrafted Fresh Chicken,Games,Credit Card,3,1310.45
2681.0,4951.0,Brett Payne,20,Gorgeous Cotton Chips,Outdoors,UPI,43,318.9
2682.0,14874.0,Russell Luna,78,Ball,Garden,Wallet,24,705.26
2683.0,742.0,Eric Farley,69,Ergonomic Salad,Tools,Debit Card,22,528.14
2684.0,7771.0,Leslie Whitehead,29,Fish,Industrial,UPI,16,1713.0
2685.0,7323.0,Kelsey Kramer,35,Concrete Fish,Kids,UPI,14,514.36
2686.0,11287.0,Brian Dorsey,12,Tuna,Games,Debit Card,66,853.0
2687.0,3444.0,Mrs. Erin Brewer,6,Rustic Metal Cheese,Health,Wallet,60,1179.19
2688.0,1001.0,Amy Wolf,89,Computer,Books,Credit Card,24,369.72
2689.0,13609.0,Scott Vance,25,Small Plastic Hat,Grocery,Bank Transfer,63,170.23
2690.0,5690.0,Kristin Webb,44,Tasty Towels,Clothing,UPI,55,1991.37
2691.0,9437.0,Ms. Tiffany Parsons MD,31,Chair,Computers,Debit Card,57,968.39
2692.0,5044.0,Robert Chambers,22,Practical Mouse,Games,Credit Card,53,1945.43
2693.0,3623.0,Taylor Jones,14,Frozen Keyboard,Grocery,Credit Card,80,456.64
2694.0,6841.0,Lauren Wilson,18,Intelligent Frozen Bike,Music,Bank Transfer,79,549.84
2695.0,8023.0,Michael Curry,23,Rustic Steel Shirt,Garden,Debit Card,31,1061.5
2696.0,1661.0,Rachel Davis,44,Tasty Towels,Clothing,Wallet,43,1991.37
2697.0,12708.0,Jay Hernandez,33,Incredible Cheese,Movies,Debit Card,63,1344.11
2698.0,13910.0,Kevin Melton,80,Soft Pants,Garden,Credit Card,13,405.53
2699.0,3068.0,Jamie Vasquez,89,Used Computer,Clothing,Bank Transfer,34,1624.2
2700.0,12655.0,Michael Stein,24,Sausages,Computers,Wallet,42,307.1
2701.0,4246.0,Christopher Mejia,29,Granite Fish,Health,Debit Card,41,1952.92
2702.0,10179.0,Ryan Smith,96,Shoes,Music,Credit Card,65,1036.25
2703.0,3718.0,Bryan Chambers,63,Refined Cotton Soap,Toys,Wallet,50,744.9
2704.0,9054.0,Jennifer Flynn,41,Plastic Hat,Movies,Credit Card,8,42.52
2705.0,1823.0,Aaron Frazier,87,Fantastic Mouse,Clothing,UPI,28,1609.2
2706.0,11993.0,Chad Good,76,Rubber Shoes,Computers,UPI,33,179.13
2707.0,10142.0,Kimberly Peterson,82,Unbranded Soft Mouse,Jewelery,Debit Card,84,1558.65
2708.0,6590.0,Mike Roy,36,Ergonomic Steel Table,Shoes,Wallet,7,413.27
2709.0,14300.0,Alison Spencer,44,Tasty Soft Towels,Tools,Debit Card,79,388.13
2710.0,1984.0,Johnny Morgan,7,Gorgeous Rubber Table,Books,Credit Card,72,1883.75
2711.0,8913.0,Rebecca Dunn DDS,98,Steel Shoes,Jewelery,UPI,56,678.9
2712.0,14568.0,Allison Espinoza,97,Granite Ball,Beauty,Wallet,63,1933.85
2713.0,2629.0,Katrina Carroll,89,Computer,Books,Debit Card,66,369.72
2714.0,11364.0,Veronica Johnson,19,Soft Salad,Industrial,Debit Card,37,1867.17
2715.0,767.0,Misty Rodriguez,65,Awesome Cotton Towels,Outdoors,Bank Transfer,92,321.6
2716.0,8990.0,Natasha Hunt,63,Cotton Soap,Industrial,Credit Card,59,884.95
2717.0,4894.0,Timothy Conley,85,Used Ball,Shoes,Wallet,24,1820.5
2718.0,3192.0,Steven Espinoza,74,Tasty Wooden Bacon,Jewelery,Credit Card,27,1245.9
2719.0,13500.0,Michelle Marks,8,Gloves,Clothing,UPI,74,899.27
2720.0,6348.0,Bradley Goodwin,18,Bike,Clothing,Wallet,67,1126.39
2721.0,14692.0,Zachary Clark,98,Steel Shoes,Jewelery,Debit Card,81,678.9
2722.0,14905.0,Susan Daugherty,92,Tasty Fresh Towels,Home,Bank Transfer,46,536.63
2723.0,85.0,Lucas Rodriguez,21,Rubber Bike,Sports,Credit Card,50,931.44
2724.0,8864.0,Meghan David,76,Refined Shoes,Shoes,Bank Transfer,39,467.93
2725.0,4890.0,Corey Ortega,42,Steel Pizza,Outdoors,Credit Card,42,1229.75
2726.0,9839.0,Amy Peterson,12,Tuna,Games,Wallet,27,853.0
2727.0,12407.0,Andrew Solis,94,Wooden Fish,Sports,Bank Transfer,45,1020.99
2728.0,12352.0,Brian Richards,44,Tasty Towels,Clothing,Wallet,52,1991.37
2729.0,14338.0,Annette Andrews,36,Ergonomic Steel Table,Shoes,Debit Card,67,413.27
2730.0,11759.0,Justin Stewart,98,Gently Used Steel Shoes,Toys,Wallet,89,387.1
2731.0,708.0,Ryan Decker,19,Soft Salad,Industrial,Wallet,97,1867.17
2732.0,654.0,Janet Edwards,78,Ball,Garden,Credit Card,62,705.26
2733.0,7442.0,Brian Gates,83,Wooden Tuna,Jewelery,Bank Transfer,43,1994.44
2734.0,12004.0,David Bradley,77,Generic Plastic Pants,Clothing,Debit Card,4,1758.26
2735.0,2627.0,Crystal Cohen,70,Metal Keyboard,Garden,Debit Card,72,1827.87
2736.0,6827.0,Jeremy Lewis,7,Gorgeous Table,Toys,UPI,67,471.95
2737.0,4145.0,Amy Young,90,Ball,Garden,UPI,24,705.26
2738.0,3268.0,Danielle Morales,92,Towels,Shoes,UPI,56,1502.13
2739.0,2899.0,Denise Morgan,67,Computer,Books,Wallet,52,369.72
2740.0,2429.0,Benjamin Schroeder,77,Pants,Home,UPI,72,74.86
2741.0,11249.0,David Kramer,83,Wooden Tuna,Jewelery,UPI,9,1994.44
2742.0,14034.0,James Pennington V,27,Unbranded Pizza,Automotive,Credit Card,39,842.7
2743.0,10274.0,Christopher Torres,86,New Chair,Clothing,Bank Transfer,93,1096.97
2744.0,6375.0,Erica Washington,4,Wooden Gloves,Sports,Wallet,74,1532.2
2745.0,1678.0,Justin Reilly,40,Soap,Sports,Bank Transfer,48,633.73
2746.0,11942.0,Nathaniel Mendez,93,Tuna,Games,Bank Transfer,43,853.0
2747.0,6707.0,Joseph Klein,20,Gorgeous Cotton Chips,Outdoors,Debit Card,68,318.9
2748.0,11344.0,Sandra Lee,41,Hat,Sports,Wallet,49,1967.38
2749.0,9999.0,Brooke Jones,59,Rustic Gloves,Jewelery,UPI,77,703.62
2750.0,12186.0,Johnathan Harrison,98,Gently Used Steel Shoes,Toys,Credit Card,37,387.1
2751.0,5151.0,Jessica Johnson,47,Shoes,Music,Wallet,90,1036.25
2752.0,10363.0,Alejandra Cross,28,Keyboard,Sports,Wallet,30,422.75
2753.0,12709.0,Michael Saunders,37,Wooden Salad,Clothing,Wallet,25,822.15
2754.0,13356.0,Brittany Sanchez,80,Handmade Pants,Clothing,Bank Transfer,73,314.31
2755.0,251.0,James Lane,5,Sleek Granite Bacon,Shoes,UPI,81,610.11
2756.0,6300.0,Chloe Anderson,32,Fantastic Computer,Grocery,Debit Card,36,89.93
2757.0,9049.0,Sandra Kemp,37,Used Wooden Salad,Music,Bank Transfer,54,735.62
2758.0,7367.0,Tiffany Haynes,92,Tasty Towels,Clothing,Debit Card,23,1991.37
2759.0,5287.0,Monica Fernandez,59,Rustic Frozen Gloves,Tools,N/A,37,914.87
2760.0,1420.0,Jennifer Christensen,39,Ball,Garden,Bank Transfer,96,705.26
2761.0,12949.0,Jermaine Flores,99,Handmade Plastic Hat,Computers,Bank Transfer,90,1804.4
2762.0,172.0,Daniel Allison,27,Unbranded Cotton Pizza,Beauty,Debit Card,63,894.7
2763.0,9499.0,Philip Curry,98,Gently Used Shoes,Toys,Credit Card,58,1774.54
2764.0,8361.0,Erin White,5,Sleek Bacon,Home,UPI,62,1095.8
2765.0,4681.0,Jonathon Ray,81,Refined Chicken,Games,Debit Card,46,1815.75
2766.0,8217.0,Kelsey Austin MD,82,Mouse,Tools,UPI,47,695.39
2767.0,9212.0,Susan Miranda,9,Soap,Sports,Bank Transfer,71,633.73
2768.0,10472.0,Raymond Guerra,14,Used Frozen Keyboard,Books,Wallet,47,1419.16
2769.0,10071.0,Taylor Wallace,44,Soft Towels,Grocery,Debit Card,79,1260.78
2770.0,14534.0,Barbara Watson,54,Refined Soft Mouse,Clothing,UPI,67,1896.26
2771.0,14508.0,Jason Morgan,81,Chicken,Games,Debit Card,58,1124.22
2772.0,2947.0,Jesse Ellis,88,Fantastic Granite Hat,Movies,UPI,92,1154.75
2773.0,4727.0,Jason Hurst,6,Rustic Metal Cheese,Health,Wallet,25,1179.19
2774.0,5027.0,Eddie Meyer,12,Sleek Frozen Tuna,Outdoors,Wallet,15,1697.78
2775.0,303.0,Wayne Lee,74,Tasty Wooden Bacon,Jewelery,Debit Card,6,1245.9
2776.0,14600.0,Catherine May,88,Hat,Sports,Wallet,95,1967.38
2777.0,2806.0,Amanda Flores,26,Fantastic Frozen Chips,Industrial,Bank Transfer,99,109.39
2778.0,7362.0,Steve Mcguire,29,Granite Fish,Health,Credit Card,91,1952.92
2779.0,7253.0,Mrs. Olivia Sanchez,83,Refined Tuna,Computers,Wallet,46,553.58
2780.0,7306.0,Roger Spencer,74,Wooden Bacon,Music,Wallet,83,1867.87
2781.0,222.0,Cynthia Torres,58,Plastic Cheese,Grocery,Debit Card,69,1036.28
2782.0,10161.0,Maria Andrews,39,Sleek Ball,Clothing,UPI,73,54.78
,14080.0,John Wood,26,Fantastic Chips,Clothing,UPI,36,510.9
2784.0,7865.0,Kaitlyn Stuart MD,14,Frozen Keyboard,Grocery,Debit Card,39,456.64
2785.0,14033.0,Robert Rodriguez,67,Intelligent Rubber Computer,Clothing,Credit Card,3,1303.19
2786.0,2954.0,Lisa Gardner,87,Soft Mouse,Electronics,Debit Card,59,69.65
2787.0,5240.0,Michael Joseph,3,Gently Used Soft Gloves,Jewelery,Debit Card,30,1752.84
2788.0,5884.0,Bradley Fitzpatrick,75,Rubber Soap,Outdoors,Bank Transfer,44,1275.28
2789.0,1288.0,Mallory Williams,25,Small Plastic Hat,Grocery,Credit Card,69,170.23
2790.0,9917.0,?,56,Metal Fish,Health,Credit Card,44,399.76
2791.0,5167.0,Sarah Harris,46,Computer,Books,Wallet,43,369.72
2792.0,14214.0,Ryan Perez,83,Wooden Tuna,Jewelery,Wallet,70,1994.44
